,composition,Formation Energy (eV/atom)
25379,Ba6Na4Cr8F40,-2.929957139080969
25380,Cs2Ba3Cu2Sb2S10,-1.0588756465075315
25381,Ba3Nb2CuO9,-2.5775681098302208
25382,Ba6Cu2Ru4O18,-1.760499374071757
25383,Ba3Dy2Cu2PtO10,-2.2011726454452223
25384,Ba3Er2Cu2PdO10,-2.1837443709373474
25385,Ba3Er2Cu2PtO10,-2.208319551414914
25386,Ba3Fe2Cu2Se2O5,-1.2905065587588718
25387,Ba3Gd2Cu2PtO10,-2.172298848628998
25388,Ba3Ho2Cu2PdO10,-2.1800387810777737
25389,Ba3Ho2Cu2PtO10,-2.204191801724611
25390,Ba3Ho2Cu2RhO10,-2.2209470912262255
25391,K2Ba3Cu2Sb2S10,-1.0515035432681703
25392,Ba3Lu2Cu2PtO10,-2.216991417937809
25393,Ba3Nd2Cu2PtO10,-2.147517250643836
25394,Ba3Y2Cu2PdO10,-2.1648941503630743
25395,Ba3Sm2Cu2PtO10,-2.1648838188913135
25396,Ba3Tb2Cu2PtO10,-2.1966247845579066
25397,Ba3Tm2Cu2PtO10,-2.2162449028756885
25398,Ba3Y2Cu2PtO10,-2.1889509558677673
25399,Ba3Y2Cu2RhO10,-2.206233945157793
25400,Ba3Sc2Cu2S2O5,-2.43287467105048
25401,Rb2Ba3Cu2Sb2S10,-1.055171751139457
25402,Ba6Sc8Cu6O24,-2.5561076890338548
25403,Ba6Dy2Ru4O18,-2.2899978134367203
25404,Ba12Dy8P16S64,-1.231371905690148
25405,Ba6Er2Ru4O18,-2.3011183341344195
25406,Ba12Er8P16S64,-1.226446266855512
25407,Ba6Eu2Ru4O18,-2.1530202786127735
25408,Ba6Ga2O8F2,-2.7373010582394075
25409,Ba6In4F24,-3.3383077944026276
25410,Ba6Sc4F24,-4.012703355620889
25411,Ba3Mn2V4O14F2,-2.0345306345512135
25412,Ba6Fe2Ir4O18,-1.631276885668437
25413,Ba6Fe2N6,-0.6295746224267136
25414,Ba6Fe2Ru4O18,-1.748852213223775
25415,Ba6Fe2Sb4O18,-1.892058322164749
25416,Ba3Fe2O6,-1.7010879408229478
25417,Ba3NbFe3Si2O14,-2.1513840167418765
25418,Ba3TaFe3Si2O14,-2.205372349075649
25419,Ba6Ga2N6,-0.5631417376654486
25420,Ba12Ga4P12,-1.0164502323890217
25421,Ba24Ga8Sb24,-0.9647034747259964
25422,Ba3Ga2SiGe,-0.5484796081270487
25423,Ba3Ga2Ge2,-0.6143156971250261
25424,Ba6Ga4P8,-0.8798099112889126
25425,Ba6Ga4S12,-1.5851373564113267
25426,Ba3Ga2Si2,-0.4833519629069736
25427,Ba3Ga2Sn2,-0.6417723894119263
25428,Ba3NbGa3Si2O14,-2.6682765535686324
25429,Ba3TaGa3Si2O14,-2.7211762044740757
25430,Ba18Ga18P30,-0.8047890059359664
25431,Ba6Ga8O18,-2.304835371673107
25432,Ba6Gd2In2S12,-1.847415566444397
25433,Ba12Gd8P16S64,-1.2262437827246524
25434,Ba6Na2Gd6Si12O40,-3.1193796179511333
25435,Ba12Ge4I8,-1.2662396232287088
25436,Ba12Ge4O4,-1.3719131231307982
25437,Ba3Li4Ge2N6,-0.5546978341208568
25438,Ba6Ge4N4,-0.6477007014410834
25439,Ba12Ge16,-0.5857410260609219
25440,Ba6Ge10,-0.5758615583181381
25441,Ba3H12Ir2,-0.5546111990423763
25442,Ba3InHg10,-0.4094625749611504
25443,Ba3Hg2Pd7,-0.5174468724892058
25444,Ba3Hg2Sb4,-0.7707593841418761
25445,Ba3Ho2Ni2PtO10,-1.947271517029516
25446,Ba12Ho8P16S64,-1.2291642895199004
25447,Ba3Te2I,-1.7497024337450655
25448,Ba6P2I4,-1.4613758978389555
25449,Ba6Pb2I4,-1.2245915532112122
25450,Ba6Rh2I4,-1.0601471861203509
25451,Ba6S8I4,-1.6005818976296315
25452,Ba6Se8I4,-1.5865480502446494
25453,Ba12Si4I8,-1.1687494715054831
25454,Ba6Sn2I4,-1.259726107120514
25455,Ba6I6N2,-1.471467137336731
25456,Ba6In2,-0.2974450290203094
25457,Ba3InO,-1.2759261846542356
25458,Ba6Sm2In2S12,-1.8421921188181096
25459,Ba6Zn10In4O22,-1.8773769367308843
25460,Ba6In4P8O32,-2.549569283212934
25461,Ba3In2O6,-2.2060458335009487
25462,Ba6In4P8,-0.829652258328029
25463,Ba3In4Pt4,-0.7093289006840098
25464,Ba3In4Rh4,-0.4546799984845249
25465,Ba6Li2Ir2O12,-2.092890873099819
25466,Ba6Na2Ir2O12,-2.069257465275851
25467,Ba6La2Ir4O18,-2.140065948168437
25468,Ba6Li2Ir4O18,-1.8432939873801344
25469,Ba6Lu2Ir4O18,-2.2142351706822714
25470,Ba6Mg2Ir4O18,-1.9758321258756848
25471,Ba6Na2Ir4O18,-1.8057378053665163
25472,Ba6Nd2Ir4O18,-2.127601583798726
25473,Ba6Ni2Ir4O18,-1.5188215176264448
25474,Ba6Sr2Ir4O18,-1.973814296722412
25475,Ba6Ti2Ir4O18,-2.174131406678093
25476,Ba6Y2Ir4O18,-2.1774579922358193
25477,Ba6Zn2Ir4O18,-1.7662957747777304
25478,Ba3Sn4Ir4,-0.4875356392426928
25479,Ba6La2Ru4O18,-2.240274739265442
25480,Ba6Na2La6Si12O40,-3.1286798787839487
25481,Ba6Li2Ru2O12,-2.1682562864187993
25482,Ba6Li2Sb2O12,-2.3684147235118984
25483,Ba6Li2Os4O18,-2.0206491814719314
25484,Ba6Li2Ru4O18,-1.95851997004615
25485,Ba3Li3Ni4N4,-0.5263783505984714
25486,Ba3Li4P4,-0.9088996266905878
25487,Ba3Li4Pb8,-0.4032913552390211
25488,Ba3Li4Sb4,-0.911624493020954
25489,Ba3Li4Sn8,-0.5099584288067289
25490,Ba6Lu2Ru4O18,-2.3168044964472454
25491,Ba3Lu4O9,-3.332371406257153
25492,Ba3MgMo2O9,-1.9577140940560227
25493,Ba3MgNb2O9,-2.9239237599902683
25494,Ba6Mg2Os4O18,-2.112007917298211
25495,Ba6Mg2Ru4O18,-2.0869448476367527
25496,Ba6Mg2Sb4O18,-2.358449906773038
25497,Ba3MgTa2O9,-3.069381981425815
25498,Ba3MnMo2O9,-1.703424930298466
25499,Ba6Mn2N6,-0.7327576358917307
25500,Ba3MnNb2O9,-2.670190016154586
25501,Ba3MnOs2O9,-1.8485939976812784
25502,Ba6Mn2Sb4O18,-2.11125811443475
25503,Ba3Ta2MnO9,-2.812474918091435
25504,Ba6Ti4Mn2O18,-2.69649735529304
25505,Ba3Mn2O6,-1.944330832427572
25506,Ba6Mo2N6,-0.7761794328689575
25507,Ba6N2,-0.3952264487743377
25508,Ba6Na2N2,-0.34445321559906
25509,Ba6Pb2N2,-0.5829196691513063
25510,Ba6Sb2N2,-0.895218761761984
25511,Ba3Si6N2O12,-2.7386278017707495
25512,Ba6Os2N6,-0.5614256007330756
25513,Ba6Re2N6,-0.7155603510992865
25514,Ba6Ru2N6,-0.536480750356402
25515,Ba3Si6N4O9,-2.459763911637392
25516,Ba6Re2N8,-0.7487029880285263
25517,Ba6Tc2N8,-0.6493888944387436
25518,Ba3P6N8O6,-1.641166918766424
25519,Ba6Na2Nb2O12,-2.6772577870975836
25520,Ba6Na2Nd6Si12O40,-3.107852599837564
25521,Ba6Na2Sm6Si12O40,-3.1170694430669146
25522,Ba6Na2Y6Si12O40,-3.1318186232537935
25523,Ba6Na2Pd2O12,-1.9044066234068435
25524,Ba6Na2Rh2O12,-2.022620493715459
25525,Ba6Na2Ru2O12,-2.1445243900472466
25526,Ba6Na2Sb2O12,-2.3461303313573207
25527,Ba6Na2Ta2O12,-2.7822169282219633
25528,Ba6Na2Os4O18,-1.9867276430130003
25529,Ba6Na2Ru4O18,-1.9132514874140425
25530,Ba3NaPd8,-0.5062130987644196
25531,Ba3NaPt,-0.4528577566146849
25532,Ba6Na2Rh2,-0.2028214216232302
25533,Ba3NaTl2,-0.3426763812700912
25534,Ba3Nb16O23,-2.355172949177879
25535,Ba3Nb2NiO9,-2.4841977993647264
25536,Ba3Nb2O7,-2.795414040486018
25537,Ba3Nb2O8,-2.897147976435148
25538,Ba6Sr2Nb4O18,-2.911577765146891
25539,Ba3TiNb2O9,-2.935211322042676
25540,Ba3Nb2VO9,-2.685305778185527
25541,Ba3YbNb2O9,-3.000422390302022
25542,Ba3Nb2ZnO9,-2.7227456649144495
25543,Ba3Nb6Si4O26,-2.8362947091078157
25544,Ba6Nd2Ru4O18,-2.22841055393219
25545,Ba6Ni2Ru4O18,-1.6417292833328254
25546,Ba6Ni2Sb4O18,-1.8968835327360376
25547,Ba3Ta2NiO9,-2.629647882779439
25548,Ba3NpO6,-2.9757228732109064
25549,Ba3PbO,-1.4346063375473022
25550,Ba12Sb8O4,-1.5755154622925658
25551,Ba12Sb16O4,-1.2301227500041327
25552,Ba12Si4O4,-1.228755354881287
25553,Ba12Sn4O4,-1.4735134840011592
25554,Ba3TlO,-1.2586845636367792
25555,Ba6Te8O22,-1.9013070464134216
25556,Ba6V8O26,-2.095218604803085
25557,Ba3Zn3TeP2O14,-2.2699263591944057
25558,Ba6V8Pb2O28,-2.0407172929156907
25559,Ba6Sb4P8O32,-2.497282117889041
25560,Ba3Zn6Si4TeO20,-2.2758290031377006
25561,Ba3Ta6Si4O26,-3.0267872902063218
25562,Ba6Pa2O12,-2.977649199962616
25563,Ba9Sb6O18,-2.2581740762248184
25564,Ba3Sc2O6,-3.1037990288300943
25565,Ba3TeO6,-2.3167108416557314
25566,Ba6U2O12,-3.115813910961151
25567,Ba6W2O12,-2.1032756686210634
25568,Ba3Sn2O7,-2.3416366477807364
25569,Ba3P2O8,-2.941675512345282
25570,Ba3V2O8,-2.3968121363566475
25571,Ba6Os4O18,-1.946115144661495
25572,Ba6Zn2Os4O18,-1.9104564905166628
25573,Ba6Zr2Os4O18,-2.244752346144782
25574,Ba3Re2O9,-2.3010773573602945
25575,Ba6Sm2Ru4O18,-2.247285389900208
25576,Ba6Sr2Ru4O18,-2.079063574473063
25577,Ba6Tb2Ru4O18,-2.282895673645867
25578,Ba6Y2Ru4O18,-2.279000401496887
25579,Ba6Yb2Ru4O18,-2.1844726324081423
25580,Ba6Zn2Ru4O18,-1.8909862756729128
25581,Ba6Sr2Sb4O18,-2.3810740047030983
25582,Ba6Zn2Sb4O18,-2.1492945167753432
25583,Ba3Sc4O9,-3.278272680938244
25584,Ba6Sr2Ta4O18,-3.0566545168558763
25585,Ba3Ta2VO9,-2.8230018536249792
25586,Ba3YbTa2O9,-3.1526544968287142
25587,Ba3Ta2ZnO9,-2.867138822873434
25588,Ba3Tm4O9,-3.308505468070507
25589,Ba6P28,-0.4826831747503846
25590,Ba6P4,-1.0064747708184378
25591,Ba12P8S32,-1.3230554468029143
25592,Ba6P8,-1.01421778785939
25593,Ba12Tb8P16S64,-1.2342372773942492
25594,Ba6Si4P8,-0.8646730865750989
25595,Ba12Sn8P16,-0.8136547955255669
25596,Ba6Si8P12,-0.682142374279735
25597,Ba3Rh4Pb4,-0.399593689224937
25598,Ba6Pb10,-0.5256457179784775
25599,Ba9Pd6,-0.5221959193547572
25600,Ba3Tl4Pd4,-0.4881597757339477
25601,Ba3TlPd8,-0.4982545475165052
25602,Ba3Tl3Rh2,-0.3688889294862743
25603,Ba3Sn4Rh4,-0.6407156749205152
25604,Ba3Zn4Rh4,-0.3540661443363535
25605,Ba12Si4S20,-1.7902189758088856
25606,Ba6U2S12,-1.8347258448600767
25607,Ba12Sb8S28,-1.2808815009064145
25608,Ba12Sn8S28,-1.3587977786858878
25609,Ba12Zr8S28,-1.9220726655589209
25610,Ba9Ta6S24,-1.600200105936099
25611,Ba6V4S16,-1.5241361673061666
25612,Ba3Sb2,-1.0791159073511762
25613,Ba12Sb8Se28,-1.2788193391429048
25614,Ba12Sn12Sb16,-0.6362908403078715
25615,Ba6U2Se12,-1.739498031139374
25616,Ba3ThSe7,-1.7264877557754512
25617,Ba12Ta8Se36,-1.3368324467114032
25618,Ba12Si16,-0.4159327745437622
25619,Ba6Si10,-0.4154012054204941
25620,Ba12Sn8,-0.6886483907699583
25621,Ba3Zn2Sn4,-0.5708680550257368
25622,Ba6Sn10,-0.631027147173882
25623,Ba4BiSbO,-1.5335236503964382
25624,Ba4Bi2O,-1.4962995392935614
25625,Cs2Ba8Bi6O2,-1.2584151691860623
25626,K2Ba8Bi6O2,-1.2869125472174754
25627,Ba4LiBi3O12,-1.841620095570882
25628,Ba8Na2Bi6O2,-1.2726162804497614
25629,Ba4NaBi3O12,-1.8318493366241455
25630,Rb2Ba8Bi6O2,-1.2747971481747091
25631,Ba8Tl2Bi6O2,-1.223794327841865
25632,Ba8Br12O2,-2.437984401529486
25633,Ba4LiCuC2O10,-2.156840492177893
25634,Ba4NaCuC2O10,-2.138571712705825
25635,Ba4NaFeC2O10,-2.0392216311560736
25636,Ba4CdHg,-0.3540020355547983
25637,Ba4CdIn,-0.3179317216078434
25638,Ba4CdRe2O12,-2.25412642014654
25639,Ba4TlCd,-0.3150726457436879
25640,Ba8Li4Cd6P12,-0.8178721974766439
25641,Ba4Os6ClO18,-1.6937602881727551
25642,Ba8Ge6Se18Cl4,-1.3862769338819714
25643,Ba8W2N8Cl4,-1.4525961442427198
25644,Ba8Si6Se18Cl4,-1.485222922431098
25645,Ba8Cl12O2,-2.649030512029474
25646,Ba4CoI2O12,-1.5724428076493115
25647,Ba4CoOs2O12,-1.8319634889301497
25648,Ba4CoRe2O12,-2.148824892546001
25649,Ba4CoRu3O12,-1.7458853721618652
25650,Ba4CrRe2O12,-2.2335928113836987
25651,Ba12U3Cr6S27,-1.6434070765972135
25652,Cs2Ba8Sb6O2,-1.3330266740587025
25653,Ba4Zn2CuIr,-0.253128707408905
25654,Ba4CuRe2O12,-2.1734021086441837
25655,Ba4ZnCuPd2,-0.4415078163146972
25656,Ba4Zn2CuPt,-0.4038681387901306
25657,Ba4ZnCuPt2,-0.5667867660522456
25658,Ba4Zn2CuRh,-0.2777644395828247
25659,Ba4Mn3Cu2Se2O8,-1.5729311070727778
25660,Ba8Er2Cu6O18,-2.090430792640237
25661,Ba8Cu6Ge40,-0.2617289401866767
25662,Ba8Ho2Cu6O18,-2.0854035639295394
25663,Ba8Sm2Cu6O18,-2.0444736200220444
25664,Ba8Y2Cu6O18,-2.0731889780829933
25665,Ba8Yb2Cu6O18,-1.96681809425354
25666,Ba4ErFe3O12,-1.7477532148361208
25667,Ba4ErIr3O12,-2.0733888387680057
25668,Ba4ErRh3O12,-2.0403678894042967
25669,Ba4ErRu3O12,-2.1863930463790897
25670,Ba12Eu3Ir9O36,-1.9634041388829544
25671,Ba4P3HF24,-3.096528764281954
25672,Ba32Ga8S32F24,-2.585571060578028
25673,Ba8Mn2Ga4S12F8,-2.1858327316222277
25674,Ba4FeRe2O12,-2.1537888426529737
25675,Ba4FeRu3O12,-1.7748091936111443
25676,Ba4HoFe3O12,-1.7436574538548788
25677,Ba4ZrFe3O12,-1.8438297828038532
25678,Ba4Ga6SO12,-2.24896876708321
25679,Ba8Ga16Ge30,-0.3403062997040922
25680,Ba4HfRu3O12,-2.2517614603042606
25681,Ba4InHg,-0.38960032353456
25682,Ba4Re2HgO12,-2.1393359481963836
25683,Ba4TlHg,-0.3866056669717548
25684,Ba4ZnHg,-0.3078077305322406
25685,Ba4HoIr3O12,-2.0687887748082483
25686,Ba4HoRh3O12,-2.0366925080617273
25687,Ba4HoRu3O12,-2.181603773434957
25688,Ba8I12O2,-2.0259083401073106
25689,Ba8Ir2,-0.1992379188537598
25690,Ba8Ir6O20,-1.792380080503576
25691,Ba4TbIr3O12,-2.0594529072443644
25692,Ba4ZrIr3O12,-2.1020917495091744
25693,K2Ba8P6O2,-1.3004298588586232
25694,K2Ba8Sb6O2,-1.3640752368503146
25695,KBa4Sb3O12,-2.130977630615235
25696,Ba16Li4Mo8N28,-0.8719566322508303
25697,Ba16Li4W8N28,-0.9407007467179076
25698,Ba8Li2Nb6O24,-2.8571264823277795
25699,Ba4LiSb3O12,-2.2084289153416954
25700,Ba8Li2Ta6O24,-3.018364103635152
25701,Ba8Mg2Si4N12,-0.9931147526472044
25702,Ba4MgRe2O12,-2.45399594725224
25703,Ba4MnRe2O12,-2.2571873474467257
25704,Ba4MnRu3O12,-1.8445854721398192
25705,Ba12Na3Mn6O27,-1.9563895309793535
25706,Ba8Mn6O20,-1.9095643190534792
25707,Ba4ZrMn3O12,-2.178718615948469
25708,Ba8Na2Sb6O2,-1.3488876024882002
25709,Ba8Na2Ru6O24,-1.892931723594666
25710,Ba4NaSb3O12,-2.193678832054138
25711,Ba4NbRu3O12,-2.150368714332581
25712,Ba4Nb14O23,-2.4727119236457646
25713,Ba8Nb4O18,-2.8790066719055183
25714,Ba8Nd8Zn6Pt2O30,-2.4896726255063655
25715,Ba4Re2NiO12,-2.1012374727349536
25716,Ba4NiRu3O12,-1.693702530860901
25717,Ba8P4O2,-1.47209222949281
25718,Rb2Ba8P6O2,-1.2801315103258402
25719,Rb2Ba8Sb6O2,-1.3505221207936602
25720,Ba4Sb2O,-1.5714126087370377
25721,Ba8Tl2Sb6O2,-1.2945152653588194
25722,Ba8Ti4Pt2O20,-2.672265062145158
25723,Ba8Ru6O20,-1.9570344195646392
25724,Ba4OsRu3O12,-1.831870198249817
25725,Ba4Re2PdO12,-2.1370022171422063
25726,Ba4ReRu3O12,-1.9450327157974243
25727,Ba4TmRe2O12,-2.5940093241239843
25728,Ba4ZnRe2O12,-2.2927168795936987
25729,Ba4TaRu3O12,-2.1997210741043087
25730,Ba4TiRu3O12,-2.1783390919367474
25731,Ba4TmRu3O12,-2.193330693244934
25732,Ba4ZrRu3O12,-2.2163120826085407
25733,Ba8Pt2O12,-2.17744779586792
25734,Ba8Ta4O18,-3.020215320587158
25735,Ba32P24,-1.059123360380835
25736,Ba32Si8P32,-1.03047854559762
25737,Ba32Ti8P32,-1.143768202060114
25738,Ba8Pd2,-0.3235922813415528
25739,Ba8Pt2,-0.4653653144836425
25740,Ba8Rh2,-0.2264230728149412
25741,Ba8Si2Sb4Se22,-1.1974548675395824
25742,Ba16Sb16Se44,-1.1160995667440847
25743,Ba8U2Se12,-1.9389863014221187
25744,Ba4TlZn,-0.2687805891036989
25745,Ba10Bi6,-0.9670353680849076
25746,Ba10Bi8,-0.9723401731914944
25747,Ba10In8Bi10,-0.6799126778330122
25748,Ba10P6Br2O24,-2.9237417769269873
25749,Ba10V6Br2O24,-2.3073034172966365
25750,Ba10Re6Br2O30,-2.380914717912674
25751,Ba10Ru4Br4O18,-2.12530736790763
25752,Ba10Ge2Br12O8,-2.4410949870944023
25753,Ba10Si2Br12O8,-2.6591223999857903
25754,Ba10Cd4Sb10F2,-1.2626172365286412
25755,Ba5Cd2Sb4O2,-1.3589527179033332
25756,Ba5TlCd4,-0.40171662569046
25757,Ba10Mn6Cl2O24,-1.8967051613702752
25758,Ba10P6Cl2O24,-2.950452565335903
25759,Ba10V6Cl2O24,-2.447122522762844
25760,Ba10Os6Cl2O30,-2.0011862466732655
25761,Ba10Re6Cl2O30,-2.391912415623665
25762,Ba10Li2Mo4N14Cl4,-1.2039293004017253
25763,Ba10Ru4Cl4O18,-2.161621391773224
25764,Ba10Ta4Cl4O18,-2.966564900345272
25765,Ba10Si2Cl12O8,-2.8042418733239174
25766,Ba5Co5O14,-1.3558055013418198
25767,Ba10Cr2N10,-0.8005039150064643
25768,Ba10Re6O30F2,-2.4570515751838684
25769,Ba20Li4Ga4N12F20,-2.25692654715644
25770,Ba10Ga12H4,-0.4521432381409864
25771,Ba5Gd8Mn4O21,-2.724811117467345
25772,Ba5TlHg4,-0.5589028880513949
25773,Ba20I8O48,-1.930327120580172
25774,Ba10Tl4I4,-0.8490083085166085
25775,Ba10P10I6,-1.3136974153937877
25776,Ba10In4Sb12,-0.8665053385954642
25777,Ba5In4Te4S7,-1.3656821787357325
25778,Ba10In18,-0.5114966886384145
25779,Ba20La4Si24,-0.5137570003668466
25780,Ba5LiNb4O15,-2.8668792263666782
25781,Ba10Li4W6O30,-1.9010047705968225
25782,Ba5Mg18Si13,-0.3214157720406851
25783,Ba5Nd8Mn4O21,-2.6648423698766264
25784,Ba5Sm8Mn4O21,-2.6990918261818786
25785,Ba10Os6N2O36,-1.8121397627724545
25786,Ba10Re6N2O36,-2.158920115894742
25787,Ba10Ti4N12,-1.0529035268685751
25788,Ba5Nb4O15,-2.903366650144259
25789,Ba10Ru4O20,-2.105453329927781
25790,Ba5V5O14,-2.1384046127398815
25791,Ba5Ta4O15,-3.0716389864683142
25792,Ba10Re6O32,-2.2840894510348644
25793,Ba15Pt6O27,-1.9871161058545113
25794,Ba20P16,-1.0707037467805165
25795,Ba10Sb6,-1.066862478852272
25796,Ba10Sb8,-1.0861725056612932
25797,Ba6S5Br,-2.119091699520747
25798,Ba6Se5Br,-2.119052598873774
25799,Ba6Te5Br,-1.9146212240060172
25800,Ba6S5Cl,-2.1522794167200723
25801,Ba6Ru2PtCl2O12,-2.0311363572659697
25802,Ba12Na4Cr4Ru4O34,-1.9486857036064409
25803,Ba12Na2Cu6Te28,-1.0126517117023472
25804,Ba12Er4Ga8O30,-2.688210054680153
25805,Ba6Pb2NF,-1.0859652638435366
25806,Ba6Sn2NF,-1.120868122577667
25807,Ba12Y4Fe8O30,-2.08236449736136
25808,Ba12Ga10N2,-0.4752803047498068
25809,Ba12Ge10N4,-0.6491029262542725
25810,Ba6Mg7H26,-0.3857318213862233
25811,Ba6Se5I,-2.0450350244839988
25812,Ba6Te5I,-1.857016384601593
25813,Ba12In10N2,-0.4996080994606018
25814,Ba18Ir3,-0.1989485082172213
25815,Ba6Lu2W3O18,-2.2993857202858763
25816,Ba6Mg23,-0.1017705462444791
25817,Ba12Mn10O32,-1.868112241019082
25818,Ba6Mo2N6O,-1.010890754063924
25819,Ba6Na16N,-0.0835322400797966
25820,Ba6Os2N6O,-0.8486069202423092
25821,Ba6Re2N6O,-1.0013456185658771
25822,Ba6W2N6O,-1.0394994576772048
25823,Ba6Na2Nb2P2O17,-2.804451361078346
25824,Ba12Na4Si8O30,-2.8958898738578513
25825,Ba12Na4V4Ru4O34,-2.1414046698603144
25826,Ba12Na4Rh2,-0.1689335770077176
25827,Ba12Ti10S30O2,-1.8718752478375844
25828,Ba12Y4Ti8O34,-3.193427844979296
25829,Ba6PdRh,-0.3241894543170929
25830,Ba12Sn14S40,-1.102500864953706
25831,Ba24Sn24Se52,-1.2929600811004645
25832,Ba7Ca2Mn3Cr2O20,-2.0726686992945096
25833,Ba7Ca2Mn3V2O20,-2.2351648733775464
25834,Ba7Ca2Mn5O20,-2.0071591623656397
25835,Ba7Fe6CuF34,-2.7715807979305587
25836,Ba14Cu6H34,-0.4076895493048207
25837,Ba7Mn8V2O10F23,-2.6100139420607986
25838,Ba7MnFe6F34,-2.8002457170822157
25839,Ba14Ga8Sb18,-0.810326689481736
25840,Ba8Bi4H2O,-1.1359750747680666
25841,Ba8Bi4H3,-0.825173409779866
25842,Ba8Sb5Br,-1.2744990047954374
25843,Ba8Ce3Os4O24,-2.410249685629821
25844,Ba8Nb6FeO24,-2.762292641859789
25845,Ba32Ga28,-0.4130267143249511
25846,Ba8Sb4H2O,-1.2011143790351024
25847,Ba8MnNb6O24,-2.814057169711032
25848,Ba18Li2Si20C2Cl14O56,-2.8264156842515584
25849,Ba18Nb4C2N20O2,-1.0557356139887937
25850,Ba9In4H,-0.3707242097173417
25851,Ba9Tl4H,-0.3613221389906749
25852,Ba9Sc2Si6O24,-3.10745505879565
25853,Be2,0.0
25854,Be2Br2Cl2,-1.2810455560684204
25855,Be2Br4,-1.1104760964711504
25856,Be4H24Br8N8,-0.7196850993416528
25857,Rb2Be2Br6,-1.430273747444153
25858,K4Be2Br8,-1.5448135648454933
25859,Cs6Be2Br10,-1.6655237542258368
25860,ErBeC,-0.3127522468566894
25861,LuBeC,-0.3576366106669111
25862,Be2Nb6C2,-0.3529480934143052
25863,Y2Be2Ru4C2,-0.3595795631408691
25864,ScBeC,-0.4637537002563476
25865,TmBeC,-0.3381101290384922
25866,Na4Ca4Be4Si8O24F4,-2.95190770427386
25867,Ca2Be2F8,-3.677948315938314
25868,Ca2Be2H8,-0.3371188640594482
25869,Ca2BeN2,-1.020414638519287
25870,Ca4Be2Si4O14,-3.0342328151067095
25871,Ca4Be2Pt4,-0.8135844230651856
25872,Zr2Be2Cd2,-0.1911971105469598
25873,Ce2Be2Ge2,-0.6080209414164228
25874,Ce2Be2Si2,-0.5618182818094892
25875,Ce2BeSi3,-0.6493345101674395
25876,K6Zr12Be2Cl30,-1.7192802906036375
25877,Be2Cl4,-1.4500970840454102
25878,Be4H48N16Cl8,-0.6567550960339998
25879,Be4H24N8Cl8,-0.7950035442005499
25880,Be4H32Cl8O16,-1.225385856628418
25881,Cs2Be2Cl6,-1.73683705329895
25882,Be4In4Cl12,-1.2076463222503664
25883,Rb2Be2Cl6,-1.7078491210937496
25884,Be2Tl2Cl6,-1.3083868026733398
25885,Cs8Be4Cl16,-1.8482730729239327
25886,K2Li2Be2Cl8,-1.7133498418898812
25887,K4Be2Cl8,-1.7965313366481237
25888,Li2BeCl4,-1.6775833992731006
25889,Rb4Be2Cl8,-1.8130279268537248
25890,Cs6Be2Cl10,-1.8817559083302813
25891,Be2Co2,-0.3274312019348144
25892,BeFeCoSi,-0.5030033588409424
25893,Hf4Be4Co4,-0.375625292460124
25894,BeVCoOs,-0.2914857864379883
25895,Pa4Be4Co4,-0.2429561614990234
25896,Be2Co2Re2,-0.1976480484008789
25897,BeCoSiRu,-0.5955955982208252
25898,BeVCoRu,-0.3501200675964355
25899,Be2Co2Tc2,-0.1835308074951172
25900,Be6Co12Ge6,-0.3321298360824585
25901,Be6Co12Si6,-0.6017563740412397
25902,Ti6Be6Co12,-0.4653251568476353
25903,Be6V6Co12,-0.3037912448247271
25904,Be2Nb4Co6,-0.2528797785441075
25905,Cs2Be2Cr2S6,-1.022125244140625
25906,Cs2Be2Cr2Se6,-0.8966143925984698
25907,Be6Cr6Fe12,-0.0444717804590872
25908,K2Be2Cr2S6,-1.0238645871480303
25909,K2Be2Cr2Se6,-0.8894340197245283
25910,Be2Cr2Os2,-0.1284305254618321
25911,Rb2Be2Cr2S6,-1.0227183898289995
25912,Rb2Be2Cr2Se6,-0.8932714064915972
25913,BeCrRu2,-0.1661571264266967
25914,Be4Cr8O16,-1.6717326981680722
25915,Cs2Dy2Be2Se6,-1.4949725998772512
25916,Cs2Er2Be2Se6,-1.495354493459066
25917,Cs4Be4F12,-3.193438363075256
25918,Cs4Li4Be4F16,-3.106175036657424
25919,Cs8Be8H48N24,-0.5131848942149775
25920,Cs2Ho2Be2Se6,-1.4946140713161893
25921,Cs2Rb2Be2I8,-1.140868902206421
25922,Cs2Lu2Be2S6,-1.6274545987447104
25923,Cs2Lu2Be2Se6,-1.4890189170837398
25924,Cs2Lu2Be2Te6,-1.09709882736206
25925,Cs2Mn2Be2Se6,-0.8535735798978252
25926,Cs4Be4P4O16,-2.2952238199662185
25927,Cs2Be2P2,-0.4556720370338074
25928,Cs2Sc2Be2S6,-1.5700538158416744
25929,Cs2Tm2Be2S6,-1.6295347213745122
25930,Cs2Sc2Be2Se6,-1.4369498093922934
25931,Cs2Sc2Be2Te6,-1.0504310131072994
25932,Cs2Tm2Be2Se6,-1.4954500198364262
25933,Cs8Be4F16,-3.1092597416469028
25934,Cs4Be2H8,-0.2475098882402693
25935,Cs4Be2I8,-1.1599129949297222
25936,Cs2Rb2BeP2,-0.3445417637727699
25937,Cs4Be2Se4,-1.0898945808410645
25938,Cs4BeP2,-0.3332655867751763
25939,Cs4BeSb2,-0.3643135116213845
25940,ScBeCuP2,-0.7596226828438883
